CV_Id,Skills,Designation,Industry,Experience,Institute,Degree
"6814"|"Training, Blue Collar Jobs, Hotel Front Desk / Guest Services Skills, Insurance, Electrician"|"Systems Administrator"|"Sugar Industry"|"204"|"VIT University"|"Bachelor of Physical Education - B.P.Ed."
"11726"|"Employee engagement, Knowledge of Current Governmental Affairs, Management, Placement management"|"Product Marketing Manager"|"Jute Industry "|"204"|"Shri Venkateshwara University"|"Bachelor of Commerce - B.Com."
"5368"|"Concierge , Research Assistant, Management Trainee"|"Network Engineer"|"Dairy Industry"|"228"|"Saurashtra University"|"Bachelor of Physiotherapy - B.P.T."
"17613"|"Goal oriented, Compensation, Software Sales Representative"|"Senior Marketing Manager"|"Steel Industry"|"180"|"Tamil Nadu Agricultural University"|"Master of Fine Arts - MFA / MVA"
"3235"|"Boilermaker, Teaching, Massage Therapist , State laws, Talent planning"|"Financial Analyst"|"Advertising Industry "|"168"|"Swarnim Gujarat Sports University"|"Master of Surgery - M.S."
"14827"|"Barista, Locating Missing Documents/Information, Orientation, Engineering"|"Administrator Payroll"|"Zinc Industry "|"96"|"Dr. B.R. Ambedkar University"|"Master of Dental Surgery - M.D.S."
"7368"|"Efficient, Mentorship, Defining Performance Standards, Detail oriented, Occupational Therapy Assistant"|"Physical Therapist"|"Oil Industry "|"192"|"SASTRA University"|"Master of Pharmacy - M.Pharm "
"19572"|"Locating Missing Documents/Information, Challenging Employees, Cashier, New hire paperwork"|"Payroll Specialist"|"Advertising Industry "|"228"|"Sri Sri University"|"Master of Physiotherapy - M.P.T."
"12191"|"Respectful, Public Health, Plan Development, Talent acquisition"|"Controller"|"Mining Industry"|"132"|"The National University of Advanced Legal Studies"|"Bachelor of Commerce - B.Com."
"6813"|"Data Scientist, Nurse Practitioner, Physician Assistant, Problem solving, Physical Therapy Assistant, Listening"|"Training Specialist"|"Cotton Industry"|"216"|"Maulana Mazharul Haque Arabic and Persian University"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"2807"|"Employee rights, Television / Film Producer, Local laws"|"Accounting Manager"|"Tractor Industry"|"108"|"Kolhan University"|"Master of Science in Agriculture - M.Sc. (Agriculture)"
"9755"|"Training, Independence, Content Manager, Efficient"|"Registered Nurse"|"Furniture Industry"|"0"|"Maulana Mazharul Haque Arabic and Persian University"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"16949"|"Monetary Collection, Public Relations, Art Curator"|"Senior Financial Analyst"|"Granite Industry"|"108"|"Assam Kaziranga University"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"2372"|"Plumber, Licensed Practical Nurse (LPN) Skills, Wedding / Special Events Planner, Defining Problems, Consulting, Waiter / Waitress"|"Web Developer"|"Chocolate Industry"|"156"|"Osmania University"|"Master of Dental Surgery - M.D.S."
"21795"|"Benefits, Questioning Others, Regulating Rules, Labor relations, Fair labor standards"|"Senior Software Engineer"|"Copper Industry"|"84"|"Tantia University"|"Bachelor of Business Administration - B.B.A."
"12089"|"Accounting, Empathy, Networking, Problem solving"|"Product Marketing Manager"|"Toy Industry "|"192"|"Siksha O Anusandhan University"|"Bachelor of Business Administration - B.B.A."
"9958"|"Market Research Analyst, Custodian, Social Media, Mentorship, Automotive"|"Accountant"|"Aluminium Industry"|"192"|"Pravara Institute of Medical Sciences"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"10395"|"Measuring Boundaries, Trustworthy, Detail Management, Employee sourcing, Machinist"|"Systems Engineer"|"Mining Industry"|"96"|"Sree Sankaracharya University of Sanskrit"|"Master of Commerce - M.Com. "
"1706"|"Hotel Front Desk / Guest Services Skills, Preparing Written Documents, Physical Therapy Assistant, Employer rights, Chef, Dentist"|"Senior Marketing Manager"|"Turbine Industry "|"36"|"Indira Kala Sangit Vishwavidyalaya"|"Bachelor of Commerce - B.Com."
"2658"|"Marketing, Confidentiality, Public / Non Profit Administrator, Logical Thinking, Independence"|"Mechanical Engineer"|"Silk Industry"|"96"|"Sri Padmavati Mahila Visvavidyalayam"|"Bachelor of Fine Arts - BFA / BVA"
"16640"|"Performance management, Listening, Phlebotomist, Broadcaster, Labor laws, Assembling Apparatus"|"Senior Accountant"|"Automobile Industry"|"36"|"Dibrugarh University"|"Master of Dental Surgery - M.D.S."
"19506"|"Dependability, Evaluating, Blue Collar Jobs"|"LPN"|"Zinc Industry "|"180"|"Rashtriya Sanskrit Vidyapeetha"|"Master of Physical Education M.P.Ed. / M.P.E."
"111"|"iOS Developer, Technical Support, Administration, Company policies, Painter, Biomedical Engineer"|"Technical Recruiter"|"Furniture Industry"|"156"|"University of Mumbai"|"Master of Chirurgiae - M.Ch."
"8833"|"Fundraising, Policies and procedures, Entertainment, Talent planning, Being Artistic/Creative"|"Senior Software Engineer"|"Tea Industry"|"96"|"University of Agricultural and Horticultural Sciences, Shivamogga"|"Master of Design - M.Des./ M.Design."
"18448"|"Technical Support Engineer, Personal development, Responsive to feedback, Custodian"|"Engineer"|"Food Processing Industry"|"192"|"Alliance University"|"Bachelor of Education - B.Ed."
"9699"|"Software Quality Assurance (QA) Engineer, Attention to detail, Technical recruiting, Biomedical Engineer, Optician"|"Technician"|"Mutual Fund Industry"|"204"|"Christ University"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"9184"|"Search Engine Optimization (SEO), Promotions, Hotel and Resort Management, Talent planning, Consulting"|"Technician"|"Tourism Industry"|"120"|"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya"|"Doctorate of Medicine - D.M."
"19076"|"Labor laws, Time management, Scrum Master , Mechanical Engineer, Hotel and Resort Management, Nurse Practitioner"|"Product Manager"|"Zinc Industry "|"204"|"National Institute of Technology, Jamshedpur"|"Master of Pharmacy - M.Pharm "
"16415"|"Broadcaster, Handling Complaints, Talent management systems"|"Nurse"|"Zinc Industry "|"72"|"KLE University"|"Bachelor of Science - B.Sc."
"9083"|"Toleration, Locating Missing Documents/Information, Financial Advisor / Planner, Server, Analytical"|"Payroll Specialist"|"Sugar Industry"|"192"|"Jawaharlal Nehru Krishi Vishwavidyalaya"|"Bachelor of Social Work - BSW / B.A. (SW)"
"13125"|"Technology, Overseeing Meetings, Background checks, Pre-employment screening, Creating New Procedures, Management Trainee"|"Systems Administrator"|"Silk Industry"|"144"|"K L University"|"Master of Architecture - M.Arch."
"130"|"Policies and procedures, Healthcare / Hospital Administration, Health and benefit plans, Hiring, Speaking, Responsive to feedback"|"Pharmacist"|"Textile Industry"|"168"|"Tamil University"|"Bachelor of Fine Arts - BFA / BVA"
"7627"|"Employee rights, Troubleshooting, Flight Attendant, Professionalism, Journalist, Speech Pathologist"|".net Developer"|"Power Industry"|"180"|"Veer Bahadur Singh Purvanchal University"|"Bachelor of Medicine and Bachelor of Surgery - M.B.B.S."
"3649"|"Art Curator, Automotive, Welder, Brick Mason, Transferable, Planning"|"Speech Pathologist Assistant"|"Aluminium Industry"|"96"|"Punjabi University"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"11052"|"Policy Analyst, Planning, Brick Mason"|"Senior Marketing Manager"|"Dairy Industry"|"216"|"Devi Ahilya Vishwavidyalaya"|"Bachelor of Dental Surgery - B.D.S."
"2227"|"Attention to detail, Media Planner / Buyer, Dental Assistant, Principal Concept Knowledge, Planning, Speech Pathologist"|"Nurse"|"Automobile Industry"|"0"|"National Institute of Technology, Warangal"|"Master of Surgery - M.S."
"7383"|"Overseeing Meetings, Hotel and Resort Management, Promotions, Fairness, Creating Ideas"|"Senior Financial Analyst"|"Sugar Industry"|"192"|"Rajiv Gandhi Proudyogiki Vishwavidyalaya"|"Master of Dental Surgery - M.D.S."
"20737"|"Trustworthy, Pipefitter, Restaurant and Food Service, Restaurant and Food Service, Adheres to deadlines, Conflict resolution"|"Speech Language Pathologist"|"Pearl Industry "|"24"|"Rabindra Bharati University"|"Bachelor of Commerce - B.Com."
"21717"|"Tact, Technical Writer, Market Research Analyst, Scrum Master , Coaching Individuals, Museum Curator"|"Speech Pathologist Assistant"|"Granite Industry"|"24"|"Trans-disciplinary University"|"Master of Chirurgiae - M.Ch."
"20596"|"Interviews, Medical Assistant, Computer, Budgeting, Photography"|"Software Engineer"|"Jewellery Industry"|"60"|"Vinoba Bhave University"|"Bachelor of Homoeopathic Medicine and Surgery - B.H.M.S."
"2984"|"Collaborative, Time management, Knowledge of Current Governmental Affairs, Financial Advisor / Planner, Licensed Practical Nurse (LPN) Skills"|"Systems Administrator"|"Silk Industry"|"204"|"Jawaharlal Nehru University"|"Master of Science in Agriculture - M.Sc. (Agriculture)"
"8809"|"Home Health Aide, Willing to learn, Investment Banking Analyst"|"Marketing Director"|"Agriculture Industry"|"72"|"Tumkur University"|"Doctorate of Medicine - D.M."
"16400"|"Oration, Language Translation, Licensed Practical Nurse (LPN) Skills, Electrician, Analytical, Reference checking"|"Cost Accountant"|"Music Industry "|"96"|"Baddi University of Emerging Sciences and Technologies"|"Master of Education - M.Ed."
"3131"|"Respiratory Therapist, Defining Performance Standards, Computer Programming, Company policies"|"Accounting Manager"|"Toy Industry "|"24"|"Arunachal University of Studies"|"Doctor of Pharmacy - Pharm.D "
"5572"|"Promotions, iOS Developer, Supervision"|"Software Engineer"|"Pearl Industry "|"108"|"Centurion University of Technology and Management"|"Bachelor of Commerce - B.Com."
"2517"|"Responsibility, Database Administrator, Investigation, Locating Missing Documents/Information"|"Human Resources Assistant"|"Printing Industry "|"240"|"Jai Prakash Vishwavidyalaya"|"Bachelor of Medicine and Bachelor of Surgery - M.B.B.S."
"18546"|"Insurance, Employee engagement, Television / Film Producer, Employer rights, Wedding / Special Events Planner"|"LPN"|"Banking Industry"|"192"|"Maulana Azad National Urdu University"|"Doctorate of Medicine - D.M."
"2439"|"Adheres to deadlines, Digital Media, Reading Volumes, Lifelong learning, Performance management"|"Account Manager"|"Copper Industry"|"144"|"Tamil University"|"Doctor of Philosophy - Ph.D. "
"10301"|"Proposals, Confidentiality, Retail Buyer, Inventing New Ideas, Administrative / Secretarial, Retail Associate"|"Product Manager"|"Cottage Industry"|"228"|"Mahatma Gandhi University, Meghalaya"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"19922"|"Management Trainee, Learning, Maintenance and Janitorial"|"Mechanical Engineer"|"Aluminium Industry"|"156"|"Maulana Azad National Urdu University"|"Master of Science - M.Sc."
"16362"|"Hiring, Training Coordinator, Surveyor, Waiter / Waitress"|"Marketing Director"|"Paper Industry "|"228"|"National Law School of India University"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"13692"|"Punctuality, Biomedical Engineer, Selecting"|"Assistant Controller"|"Aluminium Industry"|"144"|"Poornima University"|"Master of Fine Arts - MFA / MVA"
"5840"|"Labor relations, EMT / Firefighter, Writing communication, Health Care Skills Listed by Job, Office Manager, Polite"|"Assistant Controller"|"Film Industry"|"192"|"Central University of Orissa"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"12495"|"Onboarding, Retail Manager , Claims Adjuster, Hiring, Problem Solving, Engineering"|"Controller"|"Telecom Industry"|"144"|"National Institute of Technology, Delhi"|"Master of Laws - L.L.M."
"19932"|"Reasoning, Numeracy, Home Health Aide, Creating Innovation"|"Pharmacist"|"Printing Industry "|"48"|"GLA University"|"Master of Fine Arts - MFA / MVA"
"20728"|"Perseverance, Massage Therapist , Responsibility"|"Business Development Manager"|"Jute Industry "|"0"|"Eternal University"|"Bachelor of Social Work - BSW / B.A. (SW)"
"19195"|"EMT / Firefighter, Being Thorough, Marketing, Labor specialization, Reasoning, Counseling"|"Occupational Therapist Occupation"|"Printing Industry "|"168"|"Bharathidasan University"|"Bachelor of Fisheries Science - B.F.Sc./ B.Sc. (Fisheries)."
"18645"|"Reporting, Surveyor, Meeting Deadlines, Listing, Development, Server"|"Electrical Engineer"|"Cement Industry"|"240"|"Central University of Rajasthan"|"Bachelor of Education - B.Ed."
"5753"|"IT Soft Skills, Employee rights, Conducting Meetings"|"Controller"|"Food Processing Industry"|"120"|"Jagan Nath University"|"Bachelor of Ayurvedic Medicine & Surgery - B.A.M.S. "
"12803"|"EMT / Firefighter, Knowledge of Current Governmental Affairs, Labor specialization, Publications, Concierge , Self worth"|"Senior Accountant"|"Construction Industry"|"120"|"Thapar Institute of Engineering and Technology"|"Master of Veterinary Science - M.V.Sc."
"15954"|"Ethical, Classifying Records, Real Estate, Teamwork, Preparing Written Documents, Carpentry"|"Payroll Specialist"|"Retail Industry "|"72"|"Swami Vivekananda Yoga Anusandhana Samsthana"|"Bachelor of Fine Arts - BFA / BVA"
"11362"|"State laws, Naturopathic Physician, Critical Thinking"|"Human Resources Assistant"|"Aviation Industry"|"36"|"Dayalbagh Educational Institute"|"Master of Fine Arts - MFA / MVA"
"16087"|"Server, Emotional Control, Adaptable, Willing to learn, Respectful, Dietician / Nutritionist"|"Physical Therapist Thera"|"Cement Industry"|"0"|"National Law University"|"Doctorate of Medicine - D.M."
"7859"|"State laws, Challenging Employees, Screening, Retail, Project Manager, Business Development"|"Administrator Payroll"|"Automobile Industry"|"132"|"Indraprastha Institute of Information Technology"|"Bachelor of Physical Education - B.P.Ed."
"6699"|"Gardening, Landscaping, and Groundskeeping , Big Data, Product Manager, Leadership, Job postings"|"Accounting Manager"|"Tobacco Industry"|"24"|"Birla Institute of Technology and Science"|"Bachelor of Science - B.Sc."
"527"|"Architect, Public Relations, Team Building, Social recruiting, Biomedical Engineer, Computer Systems Analyst"|"Registered Nurse"|"Tobacco Industry"|"132"|"Institute of Infrastructure, Technology, Research and Management"|"Bachelor of Business Administration - B.B.A."
"11722"|"Questioning Others, Screening, Executive"|"Human Resources Coordinator"|"Solar Industry"|"48"|"Indian Agricultural Research Institute"|"Bachelor of Dental Surgery - B.D.S."
"19"|"Nurse Practitioner, Biomedical Engineer, Self motivated"|"Physical Therapist"|"Tourism Industry"|"48"|"Chaudhary Bansi Lal University"|"Master of Physical Education M.P.Ed. / M.P.E."
"2175"|"Problem Solving, Graphic Design, Media Planner / Buyer"|"Accountant"|"Aluminium Industry"|"24"|"Institute of Advanced Studies in Education"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"12729"|"Employment law, Wages and salary, Affirmative action, Technical"|"Accounting Manager"|"Cotton Industry"|"0"|"Gandhi Institute of Technology and Management"|"Bachelor of Homoeopathic Medicine and Surgery - B.H.M.S."
"8427"|"Stress management, Listing, Organizational Management"|"Registered Nurse"|"Tobacco Industry"|"204"|"Chandigarh University"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"3134"|"Cashier, Pipefitter, Payroll, Interior Design, Budgeting, Public / Non Profit Administrator"|"Project Engineer"|"Tobacco Industry"|"156"|"Guru Kashi University"|"Doctor of Pharmacy - Pharm.D "
"6905"|"Adheres to deadlines, Motivation, Physical Therapy Assistant"|"Software Engineer"|"Oil Industry "|"60"|"Tezpur University"|"Master of Philosophy - M.Phil. "
"11889"|"Maintenance, Naturopathic Physician, Talent management systems, Aircraft Mechanic, Interviewing, Fairness"|"Process Engineer"|"Banking Industry"|"72"|"Babasaheb Bhimrao Ambedkar University"|"Bachelor of Dental Surgery - B.D.S."
"18345"|"Cashier, Evaluating, Report Writing, Sales"|"Cost Accountant"|"Soap Industry"|"0"|"Davangere University"|"Bachelor of Ayurvedic Medicine & Surgery - B.A.M.S. "
"13802"|"Affirmative action, Managing Finances, Counseling"|"Physical Therapist"|"Real Estate Industry"|"0"|"Indira Gandhi Krishi Vishwavidyalaya"|"Master of Business Administration - M.B.A."
"14066"|"Restaurant and Food Service, Displaying Ideas, Collaboration, Employee handbooks, State laws"|"Nurse"|"Paper Industry "|"84"|"West Bengal University of Health Sciences"|"Doctor of Pharmacy - Pharm.D "
"15196"|"Speech Pathologist, IT Manager, Numeracy, Employee relations"|"Marketing Director"|"Food Processing Industry"|"60"|"Indian Institute of Information Technology, Manipur"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"3176"|"Job descriptions, Technical Support Engineer, Presentation skills, Managing Finances, Employer rights"|"Financial Analyst"|"Poultry Industry"|"108"|"Mother Teresa Women's University"|"Bachelor of Physiotherapy - B.P.T."
"9189"|"Clinical Laboratory Technician, Surveyor, Veterinary Technician, Computer"|"Technician"|"Printing Industry "|"108"|"Srimanta Sankaradeva University of Health Sciences"|"Master of Library Science - M.Lib./ M.Lib.Sc."
"12741"|"Inventing New Ideas, Policies and procedures, Graphic Design, Compensation, Concierge "|"Web Developer"|"Oil Industry "|"36"|"Aliah University"|"Bachelor of Computer Applications - B.C.A."
"17041"|"Compliance, Creating relationships, Benefits, Detail oriented, Banking, Employer rights"|"Assistant Controller"|"Railway Industry"|"96"|"Anand Agricultural University"|"Bachelor of Homoeopathic Medicine and Surgery - B.H.M.S."
"15108"|"Expression of Feelings, Rehabilitating Others, Leadership, Multitasking, Written communication, Management"|"Recruiter"|"Aviation Industry"|"132"|"Mahatma Phule Krishi Vidyapeeth"|"Bachelor of Ayurvedic Medicine & Surgery - B.A.M.S. "
"15419"|"Health regulations, Initiative, Real Estate"|"Speech Pathologist Assistant"|"Steel Industry"|"180"|"Rajiv Gandhi University"|"Doctor of Medicine in Homoeopathy - M.D. (Homoeopathy)"
"18295"|"Accuracy, iOS Developer, Organizational, Entertainment, Being Thorough"|"Nurse"|"Silk Industry"|"144"|"Davangere University"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"5802"|"Social media, Waiter / Waitress, Coaching"|"Recruiter"|"Advertising Industry "|"228"|"Dravidian University"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"8364"|"Change management, Hotel Front Desk / Guest Services Skills, Retail Manager "|"Account Manager"|"Fertilizer Industry"|"204"|"Christ University"|"Doctorate of Medicine - D.M."
"289"|"Calculations, Analysis, Empathy"|"Administrator Payroll"|"Toy Industry "|"144"|"Babasaheb Bhimrao Ambedkar University"|"Master of Design - M.Des./ M.Design."
"1696"|"Effort, Big Data, Esthetician , Critical Thinking, Tech Skills Listed by Job, Expression of Feelings"|"Financial Analyst"|"Railway Industry"|"36"|"Central University of Jammu"|"Master of Architecture - M.Arch."
"9296"|"Customer Service, Market Research Analyst, Retail Associate"|"Controller"|"Toy Industry "|"72"|"Raksha Shakti University"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"5759"|"Physician Assistant, Acupuncturist, Respectful"|"Senior Accountant"|"Film Industry"|"108"|"Deccan College Post-Graduate and Research Institute"|"Master of Library Science - M.Lib./ M.Lib.Sc."
"2734"|"Remembering Facts, Assembling Apparatus, Team Building, Demonstrations, Selecting"|"Trainer"|"Plastic Industry "|"132"|"Marwadi University"|"Bachelor of Education - B.Ed."
"18006"|"Dispensing Information, Benefits, Overseeing Operation"|"Senior Marketing Manager"|"Agriculture Industry"|"156"|"Mahatma Jyotiba Phule Rohilkhand University"|"Bachelor of Physical Education - B.P.Ed."
"6555"|"Listening, Advising, Scrum Master , Efficient, Aircraft Mechanic, Compiling Statistics"|"Financial Analyst"|"Electronic Industry"|"120"|"All India Institute of Medical Sciences Delhi"|"Bachelor of Fisheries Science - B.F.Sc./ B.Sc. (Fisheries)."
"12618"|"Computing, Teaching, Self-confidence, Values diversity and difference, Editing"|"Payroll Specialist"|"Silk Industry"|"216"|"RK University"|"Master of Dental Surgery - M.D.S."
"13907"|"Policy Analyst, Integrity, Financial Advisor / Planner, Team building, Waiter / Waitress"|"Nurse"|"Paint Industry"|"48"|"Uttarakhand University of Horticulture and Forestry"|"Bachelor of Nursing "
"6525"|"Software Quality Assurance (QA) Engineer, Payroll, Training Coordinator, Advertising, Veterinary Technician"|"Project Manager"|"Film Industry"|"132"|"Vikrama Simhapuri University"|"Bachelor of Business Administration - B.B.A."
"10603"|"Calculations, Self motivated, Office Manager, Creativity"|"Senior Software Engineer"|"Turbine Industry "|"48"|"Central University of Jammu"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"8220"|"Content Strategist, Big Data, Customer service, Computer"|"Financial Analyst"|"Construction Industry"|"168"|"Biju Patnaik University of Technology"|"Master of Philosophy - M.Phil. "
"6177"|"Management Trainee, Self motivated, Fundraising, Company policies"|"Business Analyst"|"Television Industry "|"156"|"Jain University"|"Master of Science - M.Sc."
"10047"|"Digital knowledge, Willing to learn, Pharmacy Technician, Talent acquisition"|"Web Developer"|"Food Processing Industry"|"108"|"Pravara Institute of Medical Sciences"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"6218"|"Self awareness, Clinical Laboratory Technician, Collaboration, Fairness, Web Design"|"Engineer"|"Paper Industry "|"120"|"School of Planning and Architecture, Bhopal"|"Bachelor of Social Work - BSW / B.A. (SW)"
"12256"|"Fast Food , Perseverance, Listening, Locating Missing Documents/Information"|"Software Engineer"|"Power Industry"|"168"|"Rashtrasant Tukadoji Maharaj Nagpur University"|"Master of Surgery - M.S."
"10762"|"Search Engine Optimization (SEO), Maintenance and Janitorial, Character judgment, Numeracy, Respectful"|"Senior Accountant"|"Solar Industry"|"132"|"Hidayatullah National Law University"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"17"|"Being Artistic/Creative, Detail oriented, Construction"|"Controller"|"Hotel Industry"|"96"|"Uttaranchal Sanskrit University"|"Master of Education - M.Ed."
"21688"|"Interviewing, Sketching, Fundraiser"|"Senior Financial Analyst"|"Jute Industry "|"0"|"Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir"|"Master of Architecture - M.Arch."
"12076"|"Flight Attendant, Overseeing Meetings, Learning, Software Developer, Painter"|"Web Developer"|"Biscuit Industry"|"192"|"Tamil Nadu Dr Ambedkar Law University"|"Bachelor of Laws - L.L.B."
"9615"|"Personal Interaction, Social Work, Locating Missing Documents/Information, Being Thorough, Microsoft Office"|"Pharmacist"|"Agriculture Industry"|"228"|"National Law School of India University"|"Bachelor of Design - B.Des. / B.D."
"3213"|"Media Planner / Buyer, Training, Leadership, Self worth, Financial Advisor / Planner"|"Systems Engineer"|"Pharmaceutical Industry"|"12"|"Indian Institute of Technology Guwahati"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"8873"|"Personal Interaction, Reading Volumes, Written communication"|"Payroll Specialist"|"Insurance Industry"|"84"|"Pacific Medical University"|"Master of Design - M.Des./ M.Design."
"9872"|"Project Manager, Retail Associate, Consultation"|"Project Engineer"|"Diamond Industry"|"168"|"Maharaja Ganga Singh University"|"Master of Philosophy - M.Phil. "
"19800"|"Responsibility, Statistics, Database Administrator"|"Recruiter"|"Solar Industry"|"108"|"National Institute of Mental Health and Neuro Sciences"|"Bachelor of Laws - L.L.B."
"13106"|"Conducting Meetings, Nonverbal Communication, Conducting Meetings, Physician , Training, Efficient"|"Recruiter"|"Coir Industry"|"144"|"Shree Guru Gobind Singh Tricentenary University"|"Master of Fine Arts - MFA / MVA"
"13559"|"Organizational Tasks, Emotional Control, Health Care Skills Listed by Job, Responsibility, Being Artistic/Creative, Talent management systems"|"Technical Recruiter"|"Health Care Industry"|"204"|"Vikram University"|"Doctorate of Medicine - D.M."
"19527"|"Front End Web Developer, Retail Merchandiser, Data Scientist, Physical Therapy Assistant"|".net Developer"|"Turbine Industry "|"240"|"Srimanta Sankaradeva University of Health Sciences"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"10940"|"Compensation, Screening Calls, Auction House, Inside Sales"|"Marketing"|"Insurance Industry"|"180"|"IEC University"|"Bachelor of Commerce - B.Com."
"18510"|"Federal laws, Heavy Equipment Operator, Fast Food , Screening"|"Human Resources Coordinator"|"Printing Industry "|"192"|"Jaypee University, Anoopshahr"|"Bachelor of Dental Surgery - B.D.S."
"10529"|"Pharmacy Technician, Technical Support, Responsive to feedback, Being Thorough"|"Human Resources Assistant"|"Chocolate Industry"|"132"|"Dr. Babasaheb Ambedkar Technological University"|"Bachelor of Business Administration - B.B.A."
"333"|"Maintenance and Janitorial, Gardening, Landscaping, and Groundskeeping , Brick Mason"|"Payroll Specialist"|"Poultry Industry"|"168"|"SASTRA University"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"11520"|"EMT / Firefighter, Selecting, Assembling Apparatus, Oral communication, Time Management"|"Process Engineer"|"Cotton Industry"|"216"|"Gujarat University of Transplantation Sciences"|"Master of Surgery - M.S."
"12231"|"Fast Food , Meteorologist, Flight Attendant, Written communication, Teaching, Decision Making"|"Controller"|"Biotechnology Industry"|"132"|"Maharashtra Animal and Fishery Sciences University"|"Bachelor of Fisheries Science - B.F.Sc./ B.Sc. (Fisheries)."
"12625"|"Confronting Others, Pharmacy Technician, Pilot"|"Accounting Manager"|"Television Industry "|"72"|"Nizam's Institute of Medical Sciences"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"615"|"Tech Support, Travel Agent / Coordinator, Dental Assistant, Office Assistant, Self-confidence, Content Strategist"|"Payroll Clerk"|"Film Industry"|"24"|"EIILM University"|"Master of Arts - M.A."
"3829"|"Talent planning, Time management, Demonstrations, Overseeing Meetings"|"LPN"|"Poultry Industry"|"108"|"Chandra Shekhar Azad University of Agriculture and Technology"|"Master of Dental Surgery - M.D.S."
"5662"|"Federal laws, Decision making, Technical Writer, Server, Waiter / Waitress, Equal employment opportunity compliance"|"Senior Software Engineer"|"Cotton Industry"|"0"|"Awadhesh Pratap Singh University"|"Bachelor of Commerce - B.Com."
"19372"|"Information Search, Fashion Design, Investigation, Creativity, Pharmaceutical Sales, Employee sourcing"|"Controller"|"Television Industry "|"24"|"Dr. Balasaheb Sawant Konkan Krishi Vidyapeeth"|"Master of Library Science - M.Lib./ M.Lib.Sc."
"9219"|"Attention to detail, Talent management systems, Managing Finances, Sales"|"Process Engineer"|"Cosmetic Industry"|"216"|"Dakshina Bharat Hindi Prachar Sabha"|"Master of Laws - L.L.M."
"3823"|"Service, Supervision, Expression of Feelings, Motivation, Fair labor standards, Inside Sales"|"Administrator Payroll"|"Dairy Industry"|"216"|"University of Science and Technology, Meghalaya"|"Bachelor of Homoeopathic Medicine and Surgery - B.H.M.S."
"16180"|"Broadcaster, Executive Assistant, Aligned with goals of company, Interior Design"|"Product Marketing Manager"|"Banking Industry"|"168"|"Maharashtra Animal and Fishery Sciences University"|"Master of Veterinary Science - M.V.Sc."
"5625"|"Prioritizing, Insurance, Displaying Ideas, Stress management, Punctuality, Beautician"|"Product Marketing Manager"|"Chocolate Industry"|"72"|"Dr. M.G.R. Educational and Research Institute"|"Master of Laws - L.L.M."
"20937"|"Banking, Candidate sourcing, Concierge "|"Senior Product Manager"|"Furniture Industry"|"84"|"Gujarat Ayurved University"|"Doctor of Medicine - M.D."
"6367"|"Analytical, Fair labor standards, Mechanical Engineer, Defining Performance Standards, Talent management systems, Critical thinking"|"Speech Language Pathologist"|"Pearl Industry "|"144"|"West Bengal University of Health Sciences"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"2512"|"Values diversity and difference, Real Estate, Creating New Procedures"|"Payroll Specialist"|"Tourism Industry"|"228"|"Pratap University"|"Master of Physical Education M.P.Ed. / M.P.E."
"6015"|"Creating New Procedures, Physician , Public Health, Public Health, Punctuality, Computer Systems Analyst"|"Business Development Manager"|"Tobacco Industry"|"168"|"Central University of South Bihar"|"Bachelor of Laws - L.L.B."
"814"|"Career Counselor, Dietician / Nutritionist, Meeting Deadlines, Librarian"|"Occupational Therapist"|"IT Industry "|"12"|"Vasantrao Naik Marathwada Krishi Vidyapeeth"|"Master of Architecture - M.Arch."
"21385"|"Positive attitude, Organizational Management, Writing, Questioning Others, Fundraiser"|"Registered Nurse"|"Leather Industry"|"216"|"Dr. N.T.R. University of Health Sciences"|"Bachelor of Physical Education - B.P.Ed."
